K02313	12
K14761	13
K03629	3
K02470	9
K02469	7
K04749	4
K04757	7
K03090	7
K07105	11
K01875	9
K02343	4
K09747	7
K06187	20
K03429	4
K01958	41
K03696	8
K04485	8
K07067	9
K01198	0
K00161	0
K00162	0
K00627	0
K00382	0
K02773	1
K02774	3
K02775	1
K01628	1
K03800	1
K00991	1
K01770	3
K01881	6
K01881	17
K09698	9
K11145	20
K03465	6
K03218	6
K06962	8
K03091	9
K02358	45
K02913	24
K03073	32
K02601	23
K02867	26
K02863	22
K02864	38
K02935	37
K03043	17
K03046	19
K02950	45
K02992	39
K02355	26
K02358	49
K02946	31
K02906	28
K02892	29
K02886	24
K02965	16
K02890	27
K02982	17
K02878	23
K02904	14
K02961	15
K02874	23
K02931	10
K02954	15
K02994	17
K02933	14
K02881	19
K02988	19
K02907	16
K02876	18
K03076	12
K00939	14
K01265	19
K02518	11
K02919	5
K02952	14
K02948	32
K02986	19
K03040	19
K02879	22
K16786	8
K16787	7
K16785	6
K06173	4
K02871	47
K02996	43
K01448	1
K00812	20
K00527	10
K04068	10
K00634	81
K00929	69
K00176	108
K00174	126
K00175	129
K00177	116
K00820	46
K01011	1
K00790	12
K06381	4
K06283	0
K03569	8
K02372	10
K00789	21
K03581	0
K02242	0
K02538	0
K02759	0
K02760	0
K02761	0
K01444	1
K06201	0
K03070	10
K02836	7
K06925	5
K03789	9
K01409	8
K04069	3
K07052	1
K06871	2
K06158	1
K01926	31
K11261	3
K07282	1
K00198	51
K00196	43
K00574	9
K00260	126
K00609	8
K02823	3
K00226	2
K00762	7
K00077	3
K03660	4
K06131	2
K04078	10
K04077	11
K06898	2
K01951	27
K02768	3
K11203	15
K11202	9
K07025	6
K07491	0
K07496	1
K01588	10
K01923	5
K00764	7
K01933	5
K11175	3
K00602	4
K01945	6
K01952	9
K09770	18
K02417	5
K02398	29
K02396	24
K02397	31
K13626	10
K03563	15
K02422	27
K02407	32
K02406	111
K07281	20
K02387	30
K02388	27
K02408	26
K02409	29
K02410	19
K02411	19
K02412	27
K02414	11
K02389	21
K02390	23
K02385	22
K02556	19
K02557	19
K02415	9
K02419	23
K02420	13
K13820	17
K02400	13
K02404	9
K04562	14
K02405	5
K02392	9
K02392	9
K02416	5
K02417	8
K04079	13
K00086	7
K03716	7
K04477	7
K02793	2
K17464	2
K17465	4
K17466	5
K17467	5
K01990	0
K01992	0
K07138	13
K01012	1
K00852	1
K10439	1
K10441	0
K10440	0
K01438	0
K12941	0
K01534	2
K01990	1
K02007	4
K02009	5
K02008	0
K02006	3
K03657	6
K03768	19
K15986	23
K04072	2
K02003	4
K07099	1
K05967	14
K01992	1
K01990	1
K07467	0
K02755	2
K02756	2
K02757	2
K01223	1
K01953	0
K03778	68
K00248	100
K03521	120
K03522	111
K01624	39
K06183	2
K03169	0
K07729	1
K16926	1
K16785	0
K16786	0
K16787	0
K06147	0
K06714	3
K03315	0
K03657	2
K02808	0
K02809	0
K02810	0
K02547	3
K07737	3
K01990	0
K01992	0
K01992	0
K02003	0
K11741	0
K01923	8
K00008	0
K02793	0
K02794	0
K02795	1
K02796	3
K07467	0
K07646	4
K07667	6
K03413	6
K03410	3
K03411	5
K03408	2
K03406	6
K03407	4
K03408	1
K00575	4
K03412	8
K01750	10
K03100	5
K03100	5
K00876	1
K01425	13
K01151	4
K10773	4
K03216	4
K01868	20
K00131	1
K06333	0
K06334	1
K00567	4
K01420	3
K01990	2
K07979	1
K01990	1
K11063	0
K11063	7
K01990	0
K03088	0
K02520	47
K02916	45
K02887	39
K07124	1
K06167	10
K03498	4
K03499	6
K03437	1
K01890	9
K09888	20
K08303	2
K03574	5
K01270	37
K07456	2
K01887	12
K00634	21
K00198	49
K07321	28
K01938	48
K00382	17
K00194	30
K00197	35
K15023	53
K14138	43
K02437	52
K09711	8
K03800	7
K04486	2
K00864	0
K02556	6
K02557	5
K02027	5
K03657	3
K02030	0
K02029	1
K02028	1
K04487	2
K03151	8
K04069	1
K00656	5
K07301	0
K05592	6
K02783	1
K02782	2
K02783	3
K02781	1
K00068	1
K06378	10
K06379	8
K03091	6
K06405	0
K06406	0
K06407	0
K01448	2
K03665	10
K07090	0
K01916	16
K01640	0
K01715	0
K03521	0
K03522	0
K01223	5
K01990	1
K05919	32
K06897	1
K02594	5
K01681	7
K00030	9
K00602	19
K12941	2
K02033	41
K02034	35
K02035	75
K15583	60
K02761	0
K01232	0
K06889	17
K07219	9
K02020	3
K02018	1
K02017	1
K00661	5
K01989	12
K05833	6
K05832	1
K01989	1
K05833	1
K05832	2
K00975	11
K00975	10
K00703	9
K00688	14
K01585	0
K01611	1
K00797	1
K01480	2
K03704	28
K02346	3
K05847	20
K05845	12
K05846	12
K00558	0
K06223	0
K07741	0
K06909	0
K02945	17
K04477	2
K01649	0
K01703	0
K01704	0
K00052	0
K00839	14
K00058	7
K02051	6
K02050	1
K02049	0
K03976	0
K01677	2
K01678	2
K00027	1
K00243	1
K03710	5
K02564	5
K06147	0
K11072	1
K11071	0
K11070	0
K11069	2
K01791	0
K03657	1
K16899	1
K16898	1
K03547	2
K03546	2
K03699	10
K01258	7
K07095	6
K00858	4
K00248	9
K03522	7
K01715	8
K00074	5
K00626	9
K06180	3
K02078	30
K04486	1
K03710	1
K02793	1
K06971	2
K02794	1
K02795	2
K02796	1
K03750	4
K03753	2
K02774	19
K06147	3
K07238	0
K01992	3
K01990	6
K03169	0
K00656	1
K07098	1
K13653	1
K07729	1
K02335	3
K00859	3
K08309	2
K01759	15
K03615	43
K03614	34
K03612	35
K03613	21
K03617	29
K03616	37
K06287	17
K03630	16
K03569	24
K03570	7
K03571	3
K05515	12
K03610	27
K03609	37
K03608	27
K05837	11
K01734	15
K08301	5
K02888	34
K07584	39
K02899	29
K03979	4
K07574	6
K00003	0
K05799	1
K03521	0
K03522	0
K00104	0
K00925	20
K07040	37
K02911	31
K03621	5
K00648	3
K02371	7
K00645	5
K00059	5
K02078	10
K09458	11
K07010	0
K04041	32
K06390	0
K06391	0
K06393	0
K06394	0
K06395	0
K06396	0
K06397	0
K03625	1
K01409	1
K03601	2
K03602	3
K13789	4
K09775	6
K01662	3
K06442	4
K03631	2
K00657	3
K06399	0
K07699	55
K01515	8
K06384	1
K04763	3
K01839	6
K03783	7
K00756	2
K07082	4
K08303	4
K02356	39
K03685	4
K03529	3
K03110	9
K09787	9
K03106	17
K02959	27
K06960	16
K02860	2
K00554	3
K02884	21
K14540	5
K03311	2
K03311	112
K00525	2
K03470	1
K07736	4
K01992	0
K01992	0
K01990	0
K07460	0
K07391	0
K04096	1
K03168	6
K03706	12
K06976	0
K04487	15
K04488	10
K00566	5
K01872	14
K07447	5
K03711	27
K07038	0
K12574	28
K03537	0
K07258	0
K05896	3
K06024	7
K01255	6
K12410	10
K03763	2
K09748	4
K02600	8
K07742	4
K02519	11
K02834	8
K03177	4
K11753	12
K02956	38
K00962	23
K00928	7
K03466	1
K06917	2
K14441	4
K00995	4
K03553	12
K03100	11
K06153	4
K01756	19
K02790	1
K02791	1
K01232	3
K00812	53
K00965	3
K01142	9
K01915	6
K10947	0
K01990	0
K01992	0
K01992	0
K00868	8
K03704	63
K03769	22
K00864	5
K07160	6
K06978	1
K16203	5
K01297	2
K01126	0
K15738	2
K01921	0
K03742	4
K07024	2
K07139	3
K09936	0
K06927	11
K07507	3
K03722	0
K06518	1
K01664	7
K01665	6
K02619	1
K01495	19
K00796	21
K01633	10
K00950	12
K03086	33
K06967	2
K03809	5
K07005	13
K06950	10
K07979	2
K04758	1
K04758	1
K04759	2
K15554	2
K15555	3
K15553	26
K02071	1
K02072	3
K02073	2
K03652	4
K00286	24
K03086	31
K07496	1
K01619	6
K01990	0
K01918	1
K00606	2
K04759	1
K04758	2
K02348	2
K01866	6
K01465	9
K02004	8
K02005	10
K02003	0
K02004	0
K00681	9
K01011	11
K00528	27
K00266	29
K11635	0
K11636	0
K01118	0
K11068	13
K02502	0
K00765	0
K00817	0
K01693	2
K02501	1
K01814	1
K02500	1
K11755	2
K03088	2
K07402	7
K07043	2
K00053	0
K01652	0
K07217	0
K06888	1
K01835	11
K07058	0
K00003	0
K00013	1
K10441	1
K10440	1
K10439	2
K01546	0
K01547	0
K01548	0
K01738	2
K01265	3
K07461	0
K00941	0
K00878	0
K00788	0
K02760	10
K01992	0
K01990	0
K01990	0
K09697	4
K09696	2
K01990	2
K00936	5
K15739	0
K07038	0
K04564	0
K01953	1
K05795	23
K05795	17
K02015	0
K02015	0
K02013	0
K02016	0
K05792	16
K03800	5
K00282	1
K00283	3
K01552	0
K09913	11
K07496	1
K01487	1
K01738	4
K01126	0
K01304	0
K01239	10
K03671	15
K00384	16
K03310	15
K00794	0
K14652	0
K00793	0
K11752	2
K03654	0
K03147	0
K03154	0
K03148	0
K03149	0
K03150	0
K00788	0
K03752	5
K03639	5
K03637	6
K10974	1
K09703	2
K07496	1
K00655	2
K03324	0
K03299	0
K04758	10
K03312	0
K01488	2
K01726	27
K16907	2
K16906	0
K16905	0
K01462	4
K06998	4
K00134	84
K00567	0
K02030	0
K02029	0
K02028	1
K00537	5
K06864	2
K07444	6
K06173	2
K01940	2
K00359	8
K05795	7
K03484	3
K01193	0
K00847	1
K01586	1
K15634	1
K00945	1
K00655	2
K03527	3
K03564	8
K09861	2
K01537	9
K01740	5
K00651	3
K03798	4
K07646	1
K07667	3
K03856	4
K01735	2
K00800	2
K01736	3
K14170	2
K00014	1
K00891	2
K04517	1
K13653	4
K02004	0
K02003	0
K02004	0
K10819	0
K13653	3
K01990	1
K01448	14
K01493	0
K03101	1
K02050	0
K04031	1
K04029	2
K07183	3
K04019	0
K03735	0
K03736	0
K04026	0
K04027	0
K04032	0
K04028	0
K04023	0
K04030	0
K09707	5
K06416	21
K01962	8
K01963	8
K01961	6
K02160	7
K07150	13
K03666	28
K03572	3
K06168	3
K07090	0
K13275	0
K00561	50
K03496	55
K00561	51
K01687	2
K03695	7
K07979	5
K01990	3
K02083	5
K01779	4
K00611	0
K00821	0
K00930	0
K00620	0
K00145	0
K06889	0
K07727	1
K06178	1
K01586	2
K00928	1
K01886	11
K07029	10
K07141	1
K07496	2
K00226	1
K01464	0
K01751	0
K03518	0
K01992	0
K01990	1
K06901	6
K02444	2
K17686	1
K06207	5
K00384	7
K01733	0
K03284	3
K07088	4
K03526	1
K11749	9
K00099	5
K00981	3
K00806	11
K02838	31
K09903	10
K02357	15
K02967	32
K06896	1
K03150	13
K00823	30
K07050	2
K00016	4
K12267	7
K05601	3
K16963	8
K16961	15
K16962	16
K16962	13
K16961	22
K00691	2
K01838	2
K02217	39
K00177	0
K00175	0
K00817	0
K03930	2
K00128	2
K03665	4
K06147	5
K06147	4
K02598	0
K00385	0
K16951	0
K16950	0
K03307	4
K01639	1
K01788	2
K01893	13
K09989	11
K01843	16
K01779	2
K07035	1
K01262	11
K03305	9
K02768	1
K02769	1
K02770	1
K00882	0
K01104	1
K03169	2
K03310	4
K03077	0
K02775	0
K02774	0
K03704	20
K02020	1
K02018	0
K01783	2
K01808	1
K00615	14
K00615	20
K00008	1
K00008	0
K02775	7
K02774	9
K02773	2
K00616	23
K03816	5
K00009	0
K02798	0
K02799	1
K02800	1
K00088	21
K00043	6
K14534	8
K07085	1
K01271	10
K10670	3
K10670	3
K10671	3
K10672	3
K10670	1
K03671	1
K00384	3
K07024	3
K07089	17
K00767	5
K00278	7
K03517	8
K00929	73
K00180	42
K00179	50
K02342	4
K06333	1
K06334	0
K01520	5
K03169	1
K03296	2
K01006	96
K09773	58
K02781	0
K02782	2
K02783	2
K02783	1
K13653	0
K03310	0
K00929	1
K00366	0
K01879	17
K01878	20
K03584	6
K06213	11
K03595	14
K01489	9
K00901	1
K07042	8
K06217	3
K06438	0
K05808	23
K07185	0
K02970	81
K02503	42
K08070	5
K09761	5
K02687	4
K10112	4
K00845	2
K03686	7
K04043	19
K03687	11
K03705	9
K02495	0
K03294	2
K00974	1
K03596	4
K06385	0
K06012	0
K02968	32
K02340	1
K02238	0
K01163	6
K03648	11
K03734	3
K14155	0
K01271	0
K11203	0
K11202	1
K02806	0
K01809	3
K03833	3
K02237	0
K07258	5
K07024	5
K02790	0
K02791	0
K02777	0
K07567	63
K01754	15
K09758	0
K01424	2
K01869	5
K09710	18
K00969	18
K03565	1
K00700	4
K00784	4
K00359	2
K06956	1
K00680	1
K00694	2
K01179	0
K02026	3
K07496	1
K02822	0
K00954	2
K07030	22
K02902	28
K02768	1
K02769	1
K02770	1
K15524	0
K01091	2
K00949	13
K01783	16
K06949	6
K00059	1
K08884	6
K01090	5
K06941	2
K03500	0
K00604	5
K01462	8
K04066	1
K13038	11
K03060	18
K00942	6
K01778	3
K01620	11
K02825	4
K06180	1
K03101	1
K02477	2
K02478	3
K01867	4
K01243	3
K01271	43
K01870	13
K04074	13
K02221	21
K09772	37
K06997	26
K07166	15
K00057	8
K08591	6
K03977	9
K07636	3
K07658	4
K05810	2
K07738	2
K03091	1
K03091	0
K06383	0
